bedrooms,rent,sqft,date,longitude,latitude
2.0,545.0,950.0,2014-05-15,-85.20734300000002,34.28468400000001
4.0,,5556.0,2014-06-14,-111.933174,41.172194
4.0,675.0,,2014-06-16,-94.547456,39.021594
1.0,1700.0,,2014-05-20,-87.628279,41.895717
1.0,755.0,750.0,2014-07-07,-91.0371,30.405908
1.0,1880.0,644.0,2014-05-14,-73.534667,41.05849600000001
1.0,1695.0,780.0,2014-05-11,-121.48766299999998,38.572453
1.0,1240.0,657.0,2014-05-14,-104.96173600000002,39.692467
1.0,610.0,,2014-06-01,-75.286067,43.067493
1.0,535.0,,2014-07-01,-94.419495,39.041156
,,,2014-05-27,-115.141617,36.125448
4.0,765.0,2000.0,2014-05-20,-114.488182,32.702811
2.0,755.0,945.0,2014-05-30,-76.627214,39.898263
1.0,680.0,695.0,2014-05-15,-81.578822,41.51218
2.0,1200.0,1236.0,2014-05-28,-80.107134,26.753478
2.0,3000.0,1100.0,2014-05-18,-71.153462,42.343183
2.0,2100.0,,2014-05-13,-73.948622,40.69244000000001
3.0,3600.0,,2014-06-11,-87.61837,41.8941
3.0,1090.0,1107.0,2014-06-13,-119.871347,36.795273
1.0,875.0,550.0,2014-05-28,-122.486916,38.294248
2.0,705.0,1000.0,2014-05-16,-106.5364,31.8383
3.0,1529.0,1807.0,2014-06-02,-80.381835,27.302956
1.0,2500.0,,2014-05-12,-73.961704,40.710904
1.0,690.0,,2014-05-29,-88.12716,41.53473
1.0,2900.0,,2014-06-01,-73.974187,40.785946
1.0,1800.0,550.0,2014-05-17,-115.167661,36.108132
3.0,1700.0,2200.0,2014-06-22,-77.2822,39.1355
2.0,3150.0,,2014-05-30,-73.9531,40.8019
2.0,3299.0,,2014-05-13,-73.985623,40.715623
1.0,373.0,,2014-06-24,-84.4909,34.2505
3.0,1350.0,,2014-06-24,-76.60786999999998,39.353844
1.0,163.0,400.0,2014-05-12,-86.136954,39.727455
1.0,1899.0,,2014-06-24,-87.63195400000002,41.971388
2.0,1295.0,966.0,2014-07-05,-122.1966,47.7188
2.0,550.0,900.0,2014-06-21,-115.02147,36.201932
2.0,600.0,1100.0,2014-05-30,-91.010098,42.444456
2.0,1000.0,1640.0,2014-05-15,-89.120665,41.34949500000001
3.0,950.0,1300.0,2014-06-02,-96.7673,33.3103
,,,2014-05-29,-84.505044,38.044272
1.0,1895.0,750.0,2014-06-11,-75.158642,39.957598
2.0,,,2014-05-19,-75.1593,39.9487
4.0,1250.0,1800.0,2014-05-15,-113.517995,37.137997
1.0,850.0,,2014-06-21,-78.190753,38.13853
,,,2014-06-13,-90.5065,38.8014
2.0,650.0,1500.0,2014-05-23,-77.043986,35.544187
2.0,1000.0,1200.0,2014-06-28,-122.459386,45.51913
2.0,925.0,,2014-05-18,-76.912279,40.237917
,989.0,598.0,2014-06-14,-77.423704,37.530646
,1500.0,70.0,2014-06-14,-122.2218,47.9419
1.0,1150.0,,2014-05-16,-118.3022,34.0665
2.0,2650.0,,2014-06-11,-87.669954,41.903332
,,,2014-05-24,-112.056491,33.495132
2.0,850.0,993.0,2014-06-25,-117.3025,34.4222
2.0,,,2014-05-11,-94.1284,45.5521
2.0,860.0,860.0,2014-05-14,-117.239974,34.13851
,515.0,,2014-06-23,-106.4381,31.8533
2.0,780.0,,2014-05-19,-84.460044,37.992514
1.0,895.0,550.0,2014-06-23,-95.994244,36.14718
1.0,659.0,600.0,2014-05-27,-81.308157,28.505639
1.0,3750.0,,2014-05-21,-74.00252900000002,40.739743
1.0,1500.0,800.0,2014-07-13,-80.93938299999998,35.134411
,,,2014-05-19,-86.343098,39.793765
4.0,439.0,1609.0,2014-07-13,-110.960142,32.286695
2.0,1210.0,1160.0,2014-05-29,-104.850949,39.659577
2.0,895.0,893.0,2014-06-11,-75.26658499999998,39.973421
3.0,1000.0,1100.0,2014-06-20,-81.85575899999998,41.454016
3.0,900.0,,2014-05-21,-75.224498,40.692024
1.0,2350.0,,2014-05-11,-73.9996,40.7402
3.0,875.0,1253.0,2014-06-28,-112.239032,33.498264
,2350.0,,2014-05-28,-71.087755,42.343828
1.0,485.0,500.0,2014-05-13,-87.937985,43.042429
1.0,995.0,900.0,2014-06-30,-116.529083,33.801419
3.0,1350.0,1600.0,2014-05-24,-107.549522,37.43745300000001
2.0,825.0,1050.0,2014-06-12,-89.240711,42.919564
2.0,1250.0,1391.0,2014-05-24,-76.10761600000002,36.812995
1.0,1200.0,700.0,2014-05-13,-81.6076,41.5084
2.0,,792.0,2014-05-13,-88.5289,30.3664
3.0,1259.0,2116.0,2014-06-02,-86.0069,37.8589
4.0,1995.0,1500.0,2014-06-26,-117.950399,33.757118
1.0,1699.0,570.0,2014-06-24,-77.0177,38.9122
1.0,1155.0,700.0,2014-06-10,-105.111201,39.661379
4.0,1895.0,2500.0,2014-05-18,-76.140447,36.771635
1.0,790.0,750.0,2014-05-17,-82.743359,28.063649
2.0,769.0,930.0,2014-05-28,-98.589867,29.509657
1.0,569.0,700.0,2014-06-16,-95.44145,30.027554
4.0,6150.0,,2014-05-15,-122.580466,37.989641
3.0,1400.0,1350.0,2014-05-15,-80.3889,25.9098
2.0,1034.0,1160.0,2014-05-27,-121.361654,38.02181
1.0,2095.0,1000.0,2014-05-12,-75.1741,39.9513
2.0,1112.0,1040.0,2014-07-08,-122.865532,45.533982
4.0,2900.0,,2014-05-20,-73.9211,40.6784
1.0,850.0,500.0,2014-05-16,-105.101,40.1779
,,,2014-06-14,-76.85015,40.273389
1.0,2000.0,,2014-05-19,-71.112259,42.324552
2.0,1900.0,,2014-05-16,-73.943526,40.696031
1.0,1800.0,900.0,2014-05-16,-80.14286,25.787527
3.0,895.0,,2014-06-17,-87.935837,43.086452
1.0,595.0,300.0,2014-05-31,-90.102847,29.940079
2.0,1105.0,,2014-05-26,-81.55305899999998,30.267667
2.0,775.0,900.0,2014-06-11,-88.03096,43.179151
4.0,2900.0,1450.0,2014-05-29,-71.098201,42.315913
4.0,1245.0,2875.0,2014-07-03,-117.433959,47.645491
2.0,1900.0,824.0,2014-05-26,-80.137576,25.787421
2.0,598.0,760.0,2014-06-20,-84.36089799999998,33.639024
1.0,1400.0,,2014-05-31,-71.074547,42.430955
2.0,595.0,800.0,2014-05-19,-112.0752,33.363215999999994
1.0,599.0,,2014-07-05,-83.29219300000003,42.487549
3.0,675.0,1144.0,2014-07-08,-89.94247800000002,35.242666
1.0,1975.0,810.0,2014-05-23,-117.6964,33.4743
2.0,1350.0,1260.0,2014-06-16,-97.777845,30.230003000000004
,530.0,,2014-05-18,-87.6054,41.7458
2.0,995.0,1047.0,2014-06-07,-117.285469,47.701964
2.0,2700.0,,2014-06-24,-87.64915400000002,41.932832
2.0,795.0,,2014-05-29,-105.048824,40.051779
2.0,2050.0,,2014-05-11,-71.167218,42.354957
2.0,1350.0,,2014-05-15,-80.415888,25.708208
2.0,1399.0,886.0,2014-06-29,-105.046053,40.559517
,,,2014-06-16,-96.8044,32.7904
,760.0,,2014-06-26,-117.15726,32.71533
4.0,1400.0,2843.0,2014-05-20,-84.2165,33.5633
3.0,850.0,,2014-05-28,-112.1284,33.4564
,705.0,,2014-07-03,-112.2132,33.4944
3.0,,1240.0,2014-05-15,-115.183955,36.218158
2.0,650.0,1200.0,2014-06-20,-89.213963,37.688286
2.0,1250.0,1005.0,2014-05-14,-122.693,42.1885
1.0,900.0,909.0,2014-05-16,-78.62956,35.820996
1.0,800.0,,2014-06-24,-80.242875,26.041283
2.0,865.0,1100.0,2014-06-02,-84.238844,33.817820000000005
4.0,1550.0,2330.0,2014-05-14,-115.2861,35.9977
5.0,2980.0,3780.0,2014-06-24,-117.4378,34.1173
,,,2014-05-14,-85.56123199999998,42.901187
2.0,2650.0,750.0,2014-05-11,-73.969306,40.759546
3.0,1325.0,1632.0,2014-05-13,-78.887,35.8072
2.0,880.0,,2014-07-03,-87.94846700000002,43.13727
2.0,675.0,1000.0,2014-06-11,-84.9332,32.563941
4.0,,1928.0,2014-06-26,-116.97504,32.626726
1.0,779.0,745.0,2014-05-22,-112.4512,33.6134
,1300.0,,2014-05-30,-115.247958,36.152904
3.0,1075.0,1155.0,2014-06-18,-114.963226,36.012632
,852.0,,2014-05-19,-118.3652,34.1074
2.0,1092.0,942.0,2014-06-20,-76.458559,38.248027
3.0,709.0,1200.0,2014-06-16,-94.934492,39.301295
,,,2014-05-27,-102.3548,31.889
3.0,1025.0,1250.0,2014-07-05,-111.871515,33.332983
1.0,2095.0,,2014-05-21,-87.644317,41.886832
2.0,860.0,925.0,2014-06-28,-111.948453,33.311440000000005
2.0,1895.0,,2014-05-18,-122.386665,47.557704
4.0,1795.0,2600.0,2014-06-11,-93.4865,45.04
,605.0,,2014-05-22,-117.160187,32.718853
2.0,1595.0,,2014-05-27,-95.5201,29.7696
1.0,498.0,,2014-05-17,-111.75399999999999,32.8906
,1350.0,,2014-06-23,-71.137776,42.348337
1.0,575.0,650.0,2014-07-02,-110.913921,32.253202
2.0,1975.0,850.0,2014-06-02,-71.15520500000002,42.378585
,590.0,,2014-06-11,-83.484246,41.629413
3.0,600.0,,2014-06-23,-83.1937,42.3883
2.0,1100.0,1100.0,2014-05-24,-79.8217,32.8357
2.0,3250.0,,2014-05-22,-71.085796,42.343332
,575.0,720.0,2014-06-02,-111.886997,33.407546
2.0,859.0,985.0,2014-05-19,-111.842601,40.700032
2.0,2800.0,1200.0,2014-06-16,-118.370416,34.080829
3.0,2850.0,1400.0,2014-05-16,-87.654154,41.933632
,1600.0,,2014-05-31,-71.068969,42.348823
2.0,1300.0,1100.0,2014-07-05,-111.859531,40.759351
2.0,795.0,,2014-07-02,-97.564173,35.490272
3.0,1200.0,1313.0,2014-05-26,-111.618059,33.362633
,,1244.0,2014-05-30,-118.765072,34.184755
2.0,3800.0,,2014-05-21,-71.08196099999998,42.35278
,2450.0,,2014-06-16,-117.378659,33.195119
1.0,950.0,705.0,2014-06-24,-117.049744,33.134331
2.0,1800.0,,2014-05-23,-73.950334,40.671638
1.0,975.0,813.0,2014-05-12,-97.78686,30.236673
2.0,1000.0,,2014-05-19,-76.85499399999998,40.315388
3.0,1102.0,1553.0,2014-05-25,-86.1833,32.3736
2.0,580.0,864.0,2014-05-18,-96.807996,46.840183
,,,2014-05-20,-82.989964,34.680156
1.0,875.0,1056.0,2014-05-27,-98.589631,29.478692
1.0,1295.0,625.0,2014-05-27,-75.1731,40.0338
4.0,700.0,2000.0,2014-07-04,-81.36354399999998,40.814426
2.0,800.0,979.0,2014-06-02,-75.4781,40.6068
3.0,1600.0,1340.0,2014-05-27,-80.282034,26.264117
3.0,2400.0,,2014-05-31,-73.950334,40.671638
3.0,700.0,1316.0,2014-05-20,-84.5205,33.7224
2.0,1800.0,,2014-05-16,-71.1115,42.3126
,1500.0,,2014-05-23,-118.32523799999998,34.093509000000005
2.0,785.0,,2014-05-17,-82.368708,29.617267
3.0,2100.0,1000.0,2014-06-01,-87.679181,41.917623
2.0,1750.0,,2014-06-21,-80.054283,26.71947
2.0,499.0,900.0,2014-06-20,-87.971368,43.757179
2.0,599.0,744.0,2014-06-19,-94.358203,38.924311
1.0,525.0,,2014-05-20,-117.470416,47.709395
1.0,2600.0,800.0,2014-05-27,-72.7532,41.7556
3.0,4800.0,,2014-06-25,-122.10748,37.425372
1.0,1346.0,,2014-06-17,-95.432954,29.727266
,1000.0,,2014-05-28,-118.24368,34.05223
2.0,999.0,1256.0,2014-06-01,-115.146818,36.115112
2.0,4100.0,,2014-06-20,-71.07775600000002,42.35089
2.0,795.0,850.0,2014-05-17,-82.714582,27.822816
3.0,1275.0,,2014-06-02,-75.282955,39.758144
3.0,1400.0,,2014-05-31,-80.3483,25.5593
2.0,1295.0,1200.0,2014-06-21,-80.188909,26.339595000000006
2.0,679.0,840.0,2014-05-12,-83.3583,42.2203
2.0,950.0,,2014-05-31,-71.3688,41.8138
3.0,4500.0,1680.0,2014-05-12,-118.3029,34.0762
1.0,590.0,700.0,2014-05-29,-119.718964,39.378519
1.0,475.0,,2014-07-06,-120.47763,37.293104
1.0,2499.0,900.0,2014-07-08,-122.2647,37.879325
1.0,849.0,,2014-05-11,-74.239941,40.767152
3.0,2550.0,,2014-06-24,-73.930053,40.680386
1.0,749.0,675.0,2014-06-06,-121.299641,38.63635
2.0,1200.0,835.0,2014-07-06,-122.334995,47.70322
2.0,1750.0,700.0,2014-06-23,-122.25358,37.833626
1.0,2350.0,,2014-05-13,-71.06868100000001,42.360336
2.0,1326.0,1008.0,2014-05-19,-75.416177,40.104576
1.0,950.0,,2014-06-23,-75.0724,39.891
2.0,800.0,1190.0,2014-07-05,-92.225343,39.1177
2.0,1000.0,1000.0,2014-05-22,-112.1118,33.6324
2.0,,980.0,2014-06-15,-79.8775,37.2757
1.0,400.0,600.0,2014-06-03,-118.6411,38.5347
,,,2014-07-01,-98.4194,29.5395
2.0,5314.0,,2014-05-20,-74.007425,40.710768
3.0,3000.0,,2014-05-15,-73.954466,40.691017
1.0,600.0,,2014-06-09,-121.615313,39.766291
1.0,3111.0,,2014-06-21,-73.98073199999997,40.72088400000001
1.0,2160.0,,2014-05-29,-87.630052,41.901932
1.0,2750.0,742.0,2014-06-22,-71.0682,42.3611
2.0,1950.0,,2014-05-14,-73.915061,40.698129
1.0,2075.0,750.0,2014-05-28,-87.63972,41.886304
2.0,1009.0,1177.0,2014-07-12,-111.877856,33.614173
2.0,1495.0,1775.0,2014-05-15,-105.0609,39.9245
2.0,825.0,886.0,2014-05-14,-105.486077,44.275293
2.0,1345.0,951.0,2014-06-02,-105.116801,39.665712
2.0,2400.0,1178.0,2014-06-10,-104.9557,39.5814
1.0,950.0,595.0,2014-06-16,-79.929221,40.431667
3.0,,1042.0,2014-05-20,-82.38668299999998,34.801817
1.0,950.0,500.0,2014-05-14,-121.4801,38.562445
2.0,775.0,,2014-06-01,-79.7682,36.0697
1.0,700.0,1000.0,2014-05-25,-83.655159,42.441733
1.0,1495.0,1050.0,2014-06-07,-91.559965,41.681343
2.0,765.0,1155.0,2014-06-23,-110.823795,32.248131
2.0,1030.0,,2014-05-11,-96.758713,32.808937
4.0,3100.0,,2014-05-30,-73.924249,40.694429
2.0,850.0,1014.0,2014-06-02,-81.874602,41.254388
1.0,680.0,682.0,2014-06-21,-97.127015,32.841056
1.0,1249.0,,2014-05-19,-122.708611,38.341577
1.0,625.0,900.0,2014-06-13,-90.292,38.6108
4.0,2000.0,,2014-05-30,-75.158502,39.984969
,,,2014-05-27,-119.182,34.2351
2.0,1207.0,958.0,2014-06-25,-122.864812,45.526639
,1590.0,1025.0,2014-05-26,-71.7888,42.2894
3.0,1175.0,1657.0,2014-06-30,-122.2383,40.1795
2.0,850.0,1250.0,2014-06-07,-81.6314,41.1552
2.0,600.0,850.0,2014-06-02,-92.362083,38.955011
2.0,1475.0,1000.0,2014-06-18,-120.664603,35.269341
4.0,1100.0,1302.0,2014-06-16,-117.199785,34.454419
2.0,653.0,1050.0,2014-06-01,-81.7473,30.2687
2.0,795.0,940.0,2014-06-26,-121.320476,37.98585300000001
2.0,1436.0,1000.0,2014-06-06,-102.130561,32.037289
1.0,747.0,630.0,2014-06-23,-90.197731,30.007049
,599.0,440.0,2014-05-24,-112.043133,33.545682
,635.0,835.0,2014-07-07,-96.339581,30.589833
1.0,669.0,688.0,2014-05-14,-111.787802,33.384347
4.0,2850.0,1600.0,2014-06-10,-121.821964,37.32375800000001
,1200.0,,2014-05-22,-117.0189,32.7835
3.0,1800.0,,2014-06-30,-121.797352,38.007474
,675.0,450.0,2014-05-15,-75.188908,40.039372
3.0,1600.0,,2014-06-22,-88.3413,42.0031
2.0,2340.0,1182.0,2014-05-30,-117.170005,32.750287
1.0,1150.0,,2014-05-13,-117.144524,32.718922
1.0,1155.0,724.0,2014-06-03,-105.046053,40.559517
,650.0,400.0,2014-07-11,-121.48304,38.579607
3.0,5000.0,2000.0,2014-06-30,-122.095073,37.359741
4.0,975.0,,2014-05-16,-80.90016700000002,33.957174
2.0,1300.0,700.0,2014-06-23,-117.107348,32.75412
1.0,825.0,600.0,2014-06-20,-79.931373,40.431769
1.0,700.0,758.0,2014-05-30,-112.1776,33.6239
1.0,665.0,700.0,2014-06-20,-84.4854,38.0174
,750.0,,2014-07-01,-122.32643600000002,47.511221
2.0,1075.0,890.0,2014-06-30,-122.8652,45.4505
4.0,4100.0,,2014-06-22,-87.662454,41.930989
3.0,1350.0,1670.0,2014-05-23,-120.3368,37.9957
2.0,3325.0,,2014-05-17,-71.097412,42.343694
3.0,2095.0,992.0,2014-05-21,-105.277434,40.007303
3.0,2200.0,1849.0,2014-05-16,-110.943546,32.232875
2.0,800.0,,2014-05-19,-75.161262,39.993303
3.0,850.0,900.0,2014-06-14,-112.020378,33.624340000000004
2.0,765.0,905.0,2014-06-03,-111.885474,40.651602
1.0,1295.0,,2014-05-20,-118.492607,34.193804
1.0,500.0,,2014-05-18,-84.42602600000002,33.728444
1.0,495.0,,2014-05-19,-88.114521,30.678493
1.0,,,2014-06-02,-98.4658,29.3977
1.0,1150.0,500.0,2014-05-19,-157.822788,21.278338
1.0,1265.0,945.0,2014-06-17,-104.881003,39.687499
,795.0,500.0,2014-05-19,-117.461641,33.905136
2.0,895.0,,2014-05-27,-72.774041,41.652099
5.0,2200.0,3302.0,2014-06-23,-90.334525,38.824564
2.0,625.0,,2014-06-22,-75.7736,41.2208
1.0,525.0,,2014-06-14,-81.7398,41.4735
1.0,625.0,,2014-05-27,-79.9644,40.5375
1.0,,,2014-05-14,-86.7046,36.2604
1.0,580.0,516.0,2014-06-10,-106.51076,31.792379
3.0,1800.0,1550.0,2014-05-14,-80.32545999999998,26.128297
2.0,950.0,,2014-06-02,-71.52,41.8274
1.0,525.0,700.0,2014-05-26,-97.954445,29.888504
1.0,2395.0,,2014-05-28,-73.980065,40.74727
3.0,1400.0,1598.0,2014-05-14,-80.0725,26.7492
2.0,761.0,,2014-05-22,-84.4245,39.4182
,1725.0,,2014-05-12,-73.9529,40.7763
1.0,1025.0,600.0,2014-05-30,-122.202959,47.46824
,1100.0,,2014-06-29,-122.0549,37.9053
3.0,1175.0,,2014-05-20,-96.6755,32.7244
2.0,651.0,876.0,2014-07-12,-111.02097,32.337646
3.0,1225.0,1000.0,2014-07-01,-121.854429,39.72814
2.0,1500.0,600.0,2014-05-17,-118.322609,34.05811
3.0,1000.0,,2014-05-20,-84.1802,33.758
2.0,1249.0,1100.0,2014-06-16,-83.76071400000002,42.247717
3.0,825.0,,2014-05-21,-74.058,42.8333
2.0,795.0,1000.0,2014-05-12,-121.6202,39.1051
4.0,2250.0,2000.0,2014-06-19,-122.360916,48.134475
3.0,825.0,,2014-05-28,-91.6612,42.0188
1.0,950.0,600.0,2014-06-27,-121.738772,38.552206
2.0,1400.0,1327.0,2014-06-21,-93.156745,44.966999
1.0,659.0,850.0,2014-05-19,-85.626902,38.185016
3.0,1400.0,2000.0,2014-05-21,-81.087618,32.045426
3.0,1650.0,2100.0,2014-05-12,-81.9677,26.6265
1.0,435.0,450.0,2014-07-02,-123.297737,43.418476
2.0,700.0,,2014-07-09,-101.935066,34.980962
2.0,1590.0,940.0,2014-06-19,-117.279512,33.192833
,,,2014-05-27,-84.4092,39.2638
3.0,935.0,1188.0,2014-05-13,-86.3118,39.6405
1.0,575.0,,2014-05-26,-88.01571700000002,43.131784
2.0,869.0,990.0,2014-05-27,-94.156008,36.127754
2.0,1100.0,943.0,2014-05-13,-104.8819,39.6971
2.0,830.0,880.0,2014-05-14,-110.894322,32.32297
1.0,750.0,841.0,2014-05-30,-84.479392,37.996146
2.0,775.0,,2014-06-20,-71.466785,42.989363
1.0,449.0,,2014-05-14,-85.77799999999999,38.1593
4.0,2650.0,,2014-06-29,-122.2972,47.6301
3.0,3300.0,1300.0,2014-05-29,-71.051447,42.340587
3.0,2300.0,1112.0,2014-07-04,-121.845503,37.31782000000001
,,,2014-05-24,-73.7854,42.6417
3.0,1850.0,1629.0,2014-05-19,-80.30341,26.12145
,,,2014-05-20,-111.9198,33.3092
1.0,390.0,680.0,2014-05-30,-83.622297,41.62510200000001
3.0,2450.0,1500.0,2014-05-23,-105.0493,39.7683
3.0,2345.0,1700.0,2014-06-24,-117.19672,32.797214000000004
2.0,800.0,980.0,2014-06-14,-122.868431,45.149808
3.0,775.0,1550.0,2014-05-28,-80.94148100000002,34.043507
3.0,3250.0,1380.0,2014-06-11,-118.308009,34.087482
5.0,4599.0,,2014-06-23,-73.953688,40.674501
,,,2014-05-27,-92.566178,38.627723
2.0,940.0,1098.0,2014-06-07,-106.645467,35.205935
1.0,940.0,750.0,2014-06-16,-122.209661,47.315379
3.0,999.0,1238.0,2014-06-02,-88.250799,40.137263
1.0,700.0,512.0,2014-05-28,-110.972192,32.22883
4.0,2349.0,1847.0,2014-06-02,-117.4378,34.1173
2.0,1740.0,1146.0,2014-05-15,-80.219593,25.790377
2.0,600.0,,2014-06-01,-76.600317,39.9013
1.0,645.0,850.0,2014-06-24,-84.515054,39.327858
1.0,825.0,,2014-05-14,-80.056106,40.488368
3.0,2295.0,,2014-05-19,-73.9436,40.7012
3.0,900.0,1340.0,2014-06-30,-89.913697,38.575749
1.0,670.0,647.0,2014-05-15,-104.828453,38.868248
3.0,2075.0,1344.0,2014-06-23,-118.426,34.4132
,343.0,,2014-06-01,-84.7736,43.6013
1.0,975.0,700.0,2014-05-18,-75.21911,39.946354
2.0,2000.0,1191.0,2014-05-25,-80.1391,25.9449
2.0,1900.0,,2014-05-28,-71.105228,42.389025
2.0,2000.0,,2014-05-23,-71.05629300000003,42.362998
,835.0,,2014-06-18,-115.178806,36.19426
,,,2014-05-20,-95.886633,36.135286
2.0,975.0,,2014-06-14,-117.075798,32.634772
2.0,859.0,1000.0,2014-07-02,-85.63000100000002,43.017967
3.0,715.0,904.0,2014-06-16,-94.445776,39.250923
2.0,1900.0,,2014-06-21,-71.138246,42.344126
2.0,840.0,1035.0,2014-06-24,-115.08502,36.041088
3.0,875.0,1115.0,2014-06-01,-115.2644,36.1968
2.0,1166.0,,2014-06-23,-117.462447,33.906748
5.0,657.0,,2014-05-12,-83.008751,40.003529
,685.0,1645.0,2014-06-25,-88.13344000000002,40.301982
,1400.0,,2014-05-21,-71.143587,42.343224
2.0,759.0,801.0,2014-05-28,-121.4438,38.4797
3.0,1650.0,,2014-05-14,-118.200802,33.790017
2.0,1460.0,900.0,2014-06-14,-118.055627,33.904135
2.0,850.0,890.0,2014-06-23,-96.971988,32.815259999999995
2.0,1350.0,1200.0,2014-05-18,-74.09902,40.88681500000001
2.0,750.0,,2014-05-27,-93.2022,37.0169
,,,2014-05-19,-98.4967,29.6562
3.0,1575.0,1700.0,2014-06-17,-104.834204,39.735475
,400.0,,2014-05-28,-75.15665899999998,39.988444
2.0,1395.0,,2014-05-30,-80.2101,25.8902
2.0,1778.0,1154.0,2014-05-17,-81.681483,30.310301000000006
2.0,731.0,1124.0,2014-07-03,-95.09086,29.442676
2.0,1280.0,,2014-06-11,-74.325132,41.010511
2.0,2695.0,1300.0,2014-06-21,-71.106383,42.378286
,560.0,,2014-06-12,-96.314019,30.591132
3.0,3300.0,1273.0,2014-05-15,-74.02634499999998,40.765237
,650.0,400.0,2014-05-12,-80.14129399999999,26.006132
2.0,525.0,1000.0,2014-06-10,-97.679315,31.124232
1.0,1400.0,687.0,2014-05-23,-96.797558,32.782576
2.0,785.0,1030.0,2014-07-06,-106.524778,35.072539
2.0,874.0,933.0,2014-05-28,-119.871383,36.793647
1.0,799.0,768.0,2014-05-13,-93.018198,44.948571
3.0,3400.0,,2014-06-23,-71.121512,42.343376
4.0,895.0,2274.0,2014-05-29,-111.5618,33.1598
1.0,780.0,659.0,2014-06-16,-78.49292700000002,38.072825
4.0,1535.0,1835.0,2014-06-02,-121.5072,38.6383
1.0,820.0,700.0,2014-05-20,-74.008874,40.213842
3.0,1175.0,1614.0,2014-05-15,-115.1462,36.0383
2.0,1476.0,1200.0,2014-05-22,-96.749498,32.811729
3.0,1300.0,1300.0,2014-05-13,-73.796518,42.655693
1.0,495.0,,2014-06-23,-97.40299999999999,27.7941
2.0,1600.0,915.0,2014-05-22,-105.952449,39.608052
2.0,1300.0,,2014-06-22,-92.333303,42.496541
2.0,800.0,600.0,2014-06-11,-93.276501,44.964342
2.0,1650.0,,2014-05-15,-71.099405,42.39132100000001
4.0,2350.0,3400.0,2014-05-30,-93.4996,45.1243
1.0,3695.0,951.0,2014-05-28,-122.41316100000002,37.774992
1.0,725.0,,2014-05-19,-76.597314,39.231397
,1195.0,595.0,2014-05-29,-121.512265,38.581956
1.0,550.0,-720.0,2014-06-11,-79.912172,40.403569
1.0,475.0,600.0,2014-06-10,-106.66244,35.08392
,1045.0,,2014-06-26,-116.3419,43.63399999999999
2.0,325.0,500.0,2014-07-05,-83.9745,43.4248
,,,2014-05-20,-115.2161,36.1149
3.0,2100.0,1257.0,2014-06-17,-122.121225,47.555358
2.0,1000.0,,2014-05-20,-73.89830699999997,40.746946
2.0,1000.0,,2014-05-13,-82.332313,28.129505
1.0,550.0,,2014-05-20,-77.965014,39.460683
,550.0,,2014-07-04,-75.95657800000002,42.120524
3.0,3700.0,3320.0,2014-07-05,-117.166228,33.073724
3.0,1200.0,1240.0,2014-06-23,-112.0044,33.6238
1.0,800.0,756.0,2014-05-22,-80.696104,28.228867
2.0,2795.0,,2014-05-27,-117.260277,32.982208
,,,2014-05-19,-115.134174,36.12979
2.0,1095.0,949.0,2014-05-15,-122.206442,47.887715
4.0,2200.0,3000.0,2014-06-24,-92.92299999999999,44.8985
1.0,602.0,602.0,2014-05-26,-96.785466,32.785279
1.0,1800.0,881.0,2014-05-27,-80.188351,25.7769
3.0,2570.0,1255.0,2014-06-16,-117.225237,32.913747
2.0,3634.0,1248.0,2014-05-20,-118.35071,34.06871
2.0,895.0,,2014-07-09,-94.0942,44.2172
2.0,1799.0,,2014-05-28,-73.90885300000002,40.693405
2.0,1450.0,,2014-06-24,-80.2712,25.9921
3.0,1099.0,1091.0,2014-06-06,-111.914721,40.579085
,2345.0,542.0,2014-05-31,-73.956099,40.747306
2.0,934.0,1025.0,2014-06-11,-81.30756099999998,28.492928000000006
3.0,1995.0,2200.0,2014-07-08,-111.848888,40.741811
4.0,2600.0,2700.0,2014-05-22,-117.6844,34.0125
3.0,1500.0,1600.0,2014-07-13,-121.5443,38.2396
1.0,1235.0,,2014-05-27,-87.9782,41.8799
1.0,730.0,650.0,2014-05-14,-122.293394,47.167951
2.0,750.0,800.0,2014-07-01,-95.467665,30.336152
1.0,1350.0,539.0,2014-05-16,-77.0997,38.859
1.0,1670.0,739.0,2014-05-20,-93.295707,44.950542
2.0,700.0,800.0,2014-05-29,-122.2329,48.5274
2.0,1200.0,1200.0,2014-05-30,-80.184402,27.229905
2.0,575.0,,2014-06-23,-81.174054,35.241602
4.0,950.0,1430.0,2014-06-13,-85.647958,42.945635
1.0,799.0,320.0,2014-07-02,-81.300035,41.714663
1.0,625.0,590.0,2014-06-11,-89.994353,30.031444
1.0,,650.0,2014-06-02,-115.098272,36.180901
2.0,999.0,816.0,2014-06-07,-121.276273,38.673274
1.0,575.0,650.0,2014-06-02,-82.01103,33.471545
2.0,1535.0,1125.0,2014-05-25,-80.2246,26.0697
5.0,1800.0,,2014-06-15,-74.200137,40.729908
2.0,875.0,785.0,2014-05-21,-112.100072,33.618819
1.0,1300.0,,2014-05-19,-75.168339,39.94596
2.0,850.0,1100.0,2014-07-07,-91.515581,41.649316
,,,2014-05-18,-98.6688,29.5054
2.0,990.0,997.0,2014-05-29,-96.881452,32.642283
1.0,1100.0,700.0,2014-06-16,-81.697771,41.500018
2.0,1585.0,,2014-05-21,-71.034787,42.433245
